Date,Adj Close,Close,High,Low,Open,Volume
2019-01-02,69.54104614,74.05999756,74.63999939,72.19000244,72.79000092,6762700
2019-01-03,68.31098938,72.75,73.31999969,71.20999908,73.25,8007400
2019-01-04,70.09506989,74.65000153,75.12000275,73.12000275,73.44999695,7844200
2019-01-07,71.09976959,75.72000122,76.36000061,74.30000305,74.73999786,8184800
2019-01-08,72.04813385,76.73000336,77.40000153,76.19999695,76.83000183,8809000
2019-01-09,71.91669464,76.58999634,77.15000153,76.13999939,76.97000122,8591000
2019-01-10,71.75706482,76.41999817,77.33999634,75.45999908,75.63999939,11148600
2019-01-11,71.4002533,76.04000092,76.88999939,75.80000305,76.33999634,10689900
2019-01-14,71.4471817,76.08999634,76.80999756,75.45999908,75.45999908,5677400
2019-01-15,73.12796783,77.87999725,77.98000336,76.12999725,76.19000244,6212400
2019-01-16,72.94017792,77.68000031,78.84999847,77.58999634,78,5697100
2019-01-17,74.30171204,79.12999725,79.40000153,77.30999756,77.54000092,7737300
2019-01-18,75.54115295,80.44999695,80.97000122,79.73999786,79.94999695,10404100
2019-01-22,75.82284546,80.75,81.30999756,80.19999695,80.33000183,8781700
2019-01-23,75.58811951,80.5,81.40000153,80.22000122,81.19000244,5823000
2019-01-24,75.53176117,80.44000244,80.87000275,79.55000305,80.59999847,4753200
2019-01-25,75.69141388,80.61000061,81.33000183,80.43000031,81.25,4457100
2019-01-28,75.4190979,80.31999969,80.51000214,79.73999786,79.80000305,5452000
2019-01-29,75.32518005,80.22000122,80.83000183,79.83999634,80.36000061,4187500
2019-01-30,76.32051086,81.27999878,81.29000092,80.05999756,80.40000153,5200200
2019-01-31,76.88389587,81.87999725,81.94999695,80.70999908,81.18000031,8599200
2019-02-01,76.53647614,81.51000214,81.90000153,81.12999725,81.83000183,5351900
2019-02-04,76.98719025,81.98999786,82,80.83000183,81.22000122,4236600
2019-02-05,77.80409241,82.86000061,83.19000244,81.93000031,81.98000336,6545600
2019-02-06,77.66326141,82.70999908,82.70999908,81.63999939,82.51000214,3682800
2019-02-07,77.36279297,82.38999939,82.84999847,81.70999908,82.15000153,4827500
2019-02-08,77.33462524,82.36000061,82.72000122,81.94000244,82.25,3786500
2019-02-11,78.57406616,83.68000031,83.83000183,82.87000275,82.94999695,6158500
2019-02-12,79.54123688,84.70999908,84.83999634,83.62000275,83.97000122,6290300
2019-02-13,80.1891098,85.40000153,85.58999634,84.76000214,84.76000214,5032800
