Date,Adj Close,Close,High,Low,Open,Volume
2019-01-02,99.70449829,104.8899994,105.5599976,104.4499969,105.4199982,33000
2019-01-03,99.36231995,104.5299988,105.8899994,104.5100021,105.8099976,82000
2019-01-04,103.4021988,108.7799988,109.1900024,107.5500031,107.5500031,69700
2019-01-07,103.7063675,109.0999985,109.1800003,108.4199982,108.6100006,82900
2019-01-08,105.8166275,111.3199997,111.8899994,111.0400009,111.6200027,62800
2019-01-09,106.5580597,112.0999985,112.5100021,111.0999985,112.25,33000
2019-01-10,107.0713654,112.6399994,112.8000031,111.9000015,112.3399963,25400
2019-01-11,107.3185196,112.9000015,113.2200012,112.4199982,112.4700012,24100
2019-01-14,107.7272568,113.3300018,113.6600037,112.5,112.5,41600
2019-01-15,108.2595673,113.8899994,114.0100021,112.6299973,112.6699982,69500
2019-01-16,107.4325714,113.0199966,113.2799988,112.7799988,113,19200
2019-01-17,108.6683121,114.3199997,114.6200027,113.0899963,113.0899963,49100
2019-01-18,110.4363632,116.1800003,116.75,115.3000031,116.1399994,42500
2019-01-22,110.5314178,116.2799988,117.0699997,116.1699982,116.7200012,173000
2019-01-23,112.1853943,118.0199966,118.3300018,117.4199982,117.8000031,23100
2019-01-24,108.6778183,114.3300018,114.9000015,113.9199982,114.5,66500
2019-01-25,110.6454849,116.4000015,116.6999969,116.1200027,116.6399994,162400
2019-01-28,110.5599365,116.3099976,116.4599991,115.7399979,115.9100037,53500
2019-01-29,110.8355942,116.5999985,116.9199982,116.1800003,116.3700027,198800
2019-01-30,112.6131516,118.4700012,118.8000031,117.1399994,117.4499969,132700
2019-01-31,113.1359558,119.0199966,119.0999985,118,118.2300034,38700
2019-02-01,108.6493073,114.3000031,115.2900009,113.2099991,115.0899963,416600
2019-02-04,107.1093979,112.6800003,112.7900009,111.3300018,111.9400024,49300
2019-02-05,109.9515686,115.6699982,115.8300018,115.0999985,115.5599976,79200
2019-02-06,109.0960617,114.7699966,115.8199997,114.6200027,115.8199997,25400
2019-02-07,107.888855,113.5,113.6100006,112.9800034,113.2900009,40800
2019-02-08,107.2805023,112.8600006,112.8600006,111.9499969,112.4599991,75700
2019-02-11,106.8432388,112.4000015,112.8000031,112.2900009,112.4000015,26500
2019-02-12,108.6683121,114.3199997,114.3799973,113.1600037,113.3700027,24700
2019-02-13,106.7481766,112.3000031,113.3300018,111.7799988,113.3300018,41500
2019-02-14,105.8831711,111.3899994,111.8199997,111.1299973,111.3600006,19200
2019-02-15,107.223465,112.8000031,113.0199966,111.5500031,111.8300018,25900
2019-02-19,108.88694,114.5500031,114.9300003,113.0500031,113.1500015,48700
2019-02-20,109.5238266,115.2200012,115.3399963,114.1500015,114.1500015,82600
2019-02-21,109.4192581,115.1100006,115.5,114.75,115.3700027,27100
2019-02-22,110.1702042,115.9000015,116.0999985,114.8499985,114.8499985,44600
2019-02-25,113.5066833,119.4100037,119.9800034,118.4800034,118.5299988,47500
2019-02-26,116.1112213,122.1500015,122.1500015,120.9599991,121.0999985,32500
2019-02-27,115.322258,121.3199997,121.5800018,120.8899994,121.5100021,25300
2019-02-28,115.3982925,121.4000015,122.1399994,121.0500031,121.4499969,53800
2019-03-01,117.0807877,123.1699982,124.3199997,122.9899979,123.9800034,23200
2019-03-04,116.1967697,122.2399979,123.5500031,121.7200012,123.5500031,33500
2019-03-05,116.4629211,122.5199966,122.6800003,122.1100006,122.4000015,30900
2019-03-06,117.0617752,123.1500015,123.6500015,123,123.5899963,21800
2019-03-07,114.6948776,120.6600037,122.0999985,120.4599991,122.0999985,45800
2019-03-08,112.812767,118.6800003,118.6999969,117.8399963,117.9700012,33900
2019-03-11,113.962944,119.8899994,120,118.7399979,118.9800034,25100
2019-03-12,113.4401321,119.3399963,119.9899979,117.5,119.3099976,36300
2019-03-13,110.2747726,116.0100021,116.8099976,114.9000015,115.1299973,66200
2019-03-14,114.4001999,120.3499985,120.9400024,119.2300034,119.2300034,29900
2019-03-15,114.4572449,120.4100037,120.8000031,119.6999969,120.2699966,24700
2019-03-18,112.2519302,118.0899963,118.1900024,116.9899979,117.5,24100
2019-03-19,113.2120056,119.0999985,120.5500031,118.75,120.5,31300
2019-03-20,113.9914551,119.9199982,120.6399994,119.0999985,120,33100
2019-03-21,112.9363327,118.8099976,119.0500031,118.0899963,118.7799988,15700
2019-03-22,112.6986847,118.5599976,119.4700012,117.9100037,118.7900009,59500
2019-03-25,114.3716965,120.3199997,120.6399994,119.7699966,120.1299973,19600
2019-03-26,114.8374557,120.8099976,121.1900024,120.4700012,121.1600037,21800
2019-03-27,114.7329025,120.6999969,121.2799988,120.2200012,121.2300034,26300
2019-03-28,114.8089447,120.7799988,121.25,120.4700012,121.1299973,19400
2019-03-29,115.8260574,121.8499985,122.4199982,121.4800034,121.9400024,28300
2019-04-01,116.9191971,123,123.3799973,122.5199966,122.7799988,18000
2019-04-02,118.373558,124.5299988,124.6800003,123.8199997,123.8399963,23200
2019-04-03,119.4476929,125.6600037,125.9400024,125.3000031,125.3899994,38600
2019-04-04,120.9115524,127.1999969,127.3099976,125.5199966,125.6500015,118700
2019-04-05,121.4723892,127.7900009,127.8199997,126.9400024,126.9800034,47900
2019-04-08,120.1511078,126.4000015,127.1800003,126.25,127.1800003,28700
2019-04-09,120.1511078,126.4000015,127.2900009,126.3000031,126.7900009,53200
2019-04-10,121.4723892,127.7900009,127.7900009,126.7799988,126.7900009,24300
2019-04-11,120.4933167,126.7600021,127.3199997,126.4899979,127.3199997,17700
2019-04-12,120.8735352,127.1600037,127.6800003,127.0100021,127.4800034,25500
2019-04-15,121.8716354,128.2100067,128.2100067,127.5999985,128.1300049,35900
2019-04-16,123.0978546,129.5,129.8699951,129.1300049,129.1999969,40100
2019-04-17,123.3830185,129.8000031,129.8300018,129.3899994,129.6399994,35500
2019-04-18,123.8487854,130.2899933,130.4199982,130.0500031,130.25,62300
2019-04-22,124.4761581,130.9499969,130.9499969,130.3000031,130.5,20500
2019-04-23,123.4305573,129.8500061,129.8500061,129.1000061,129.3200073,19300
2019-04-24,122.2328339,128.5899963,129.3600006,128.4499969,128.8699951,24500
2019-04-25,121.3298035,127.6399994,127.7699966,127,127.0299988,38800
2019-04-26,121.6435013,127.9700012,128.0500031,126.9700012,127.4000015,100900
2019-04-29,121.3298035,127.6399994,128.1699982,126.6699982,126.7300034,33300
2019-04-30,122.1853027,128.5399933,128.6399994,127.9300003,128.4900055,32300
2019-05-01,121.130188,127.4300003,129.0500031,126.9499969,129.0500031,19300
2019-05-02,121.4818954,127.8000031,128,127.3099976,127.6999969,23900
2019-05-03,132.6605072,139.5599976,139.7799988,136.1999969,137.5399933,30900
2019-05-06,135.4456482,142.4900055,142.4900055,138.7200012,138.7299957,43700
2019-05-07,132.5844574,139.4799957,141.3200073,138.6999969,141.1399994,62600
2019-05-08,137.156662,144.2899933,144.2899933,141.9199982,141.9499969,22500
2019-05-09,135.02742,142.0500031,142.0500031,139.3999939,140.1499939,29000
2019-05-10,137.4655609,142.6999969,143.1000061,141.3899994,142.0899963,39400
2019-05-13,132.6007996,137.6499939,139.6900024,137.5599976,139.6900024,41400
2019-05-14,135.1247101,140.2700043,140.7400055,139.7400055,139.9900055,36000
2019-05-15,136.8201294,142.0299988,142.0700073,138.5599976,138.6000061,33600
2019-05-16,134.912796,140.0500031,140.6699982,139.8300018,140.5700073,71100
2019-05-17,137.3692474,142.6000061,143,141.3699951,141.3699951,23700
2019-05-20,135.0765381,140.2200012,141.0500031,139.8899994,140.8000031,12600
2019-05-21,138.6119232,143.8899994,144.4400024,143.5,143.5,49000
2019-05-22,141.2225189,146.6000061,147.6399994,146.1600037,146.1999969,23000
2019-05-23,139.7100983,145.0299988,145.4299927,144,144.4100037,23100
2019-05-24,140.2303009,145.5700073,145.6799927,144.9100037,145.2400055,25300
2019-05-28,141.6174774,147.0099945,148.1499939,147.0099945,147.9299927,19600
2019-05-29,138.7756653,144.0599976,145.3099976,143.4400024,145.1100006,26600
2019-05-30,138.9009247,144.1900024,144.1900024,143.1999969,143.9400024,39900
